country,country_clean,region,is_developed,year,month,quarter,date,period,season,year_category,energy_source,energy_source_clean,source_category,energy_type,electricity_production_gwh,share_of_total,is_renewable,is_fossil,energy_intensity_category,is_outlier,is_negative,is_zero
Australia,Australia,Oceania,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Australia,Australia,Oceania,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,4189.343019,0.0169054204800554,False,True,Medium,False,False,False
Australia,Australia,Oceania,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,12276.586668,0.0497705907508517,True,False,High,False,False,False
Australia,Australia,Oceania,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,16846.107235,0.0678834880380923,True,False,High,False,False,False
Australia,Australia,Oceania,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,140407.62128,0.5575231148917932,False,True,Very High,False,False,False
Australia,Australia,Oceania,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Australia,Australia,Oceania,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,14275.702701,0.0565700030911527,True,False,High,False,False,False
Australia,Australia,Oceania,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,50938.664822,0.2022121101466733,False,True,High,False,False,False
Australia,Australia,Oceania,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Australia,Australia,Oceania,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,4751.701503,0.0188629127022478,False,True,Medium,False,False,False
Australia,Australia,Oceania,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,18630.149639,0.0741936314109941,True,False,High,False,False,False
Australia,Australia,Oceania,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,19717.593142,0.0784990473936238,True,False,High,False,False,False
Australia,Australia,Oceania,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,133924.562421,0.5311501414479163,False,True,Very High,False,False,False
Australia,Australia,Oceania,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Australia,Australia,Oceania,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,14880.598574,0.0591236294320267,True,False,High,False,False,False
Australia,Australia,Oceania,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,48812.826783,0.1934066336642591,False,True,High,False,False,False
Australia,Australia,Oceania,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Australia,Australia,Oceania,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,3986.266124,0.0157944204985899,False,True,Medium,False,False,False
Australia,Australia,Oceania,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,24597.685964,0.0977157607142764,True,False,High,False,False,False
Australia,Australia,Oceania,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,22834.136063,0.090919702136076,True,False,High,False,False,False
Australia,Australia,Oceania,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Coal,Coal,Fossil Fuel,Conventional,128379.921504,0.5014470356634891,False,True,Very High,False,False,False
Australia,Australia,Oceania,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Australia,Australia,Oceania,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,16328.370592,0.0637950823573686,True,False,High,False,False,False
Australia,Australia,Oceania,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,43937.149619,0.171319126973837,False,True,High,False,False,False
Australia,Australia,Oceania,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Australia,Australia,Oceania,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,4071.131205,0.0158825620342454,False,True,Medium,False,False,False
Australia,Australia,Oceania,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Solar,Solar,Renewable,Clean Energy,33292.411623,0.1306465375782615,True,False,High,False,False,False
Australia,Australia,Oceania,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,26960.97079,0.1051397972269009,True,False,High,False,False,False
Australia,Australia,Oceania,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Coal,Coal,Fossil Fuel,Conventional,120858.246747,0.4604510192471025,False,True,Very High,False,False,False
Australia,Australia,Oceania,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,17275.541669,0.0656904255161646,True,False,High,False,False,False
Australia,Australia,Oceania,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,46024.53088,0.1749581255788092,False,True,High,False,False,False
Australia,Australia,Oceania,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,4309.936415,0.0163838366649682,False,True,Medium,False,False,False
Australia,Australia,Oceania,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Solar,Solar,Renewable,Clean Energy,39676.769344,0.152266437242978,True,False,High,False,False,False
Australia,Australia,Oceania,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,31272.699154,0.1191331239185231,True,False,High,False,False,False
Austria,Austria,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,6371.891,0.0931994664808955,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,1.332,1.985033212871753e-05,True,False,Low,False,False,False
Austria,Austria,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,39502.566,0.5831104146969498,True,False,High,False,False,False
Austria,Austria,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,13641.248,0.2035236384980796,False,True,High,False,False,False
Austria,Austria,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,67609.396,1.0,False,False,High,False,False,False
Austria,Austria,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,1210.748,0.0177620821127472,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,84.421,0.0012732049176643,True,False,Low,False,False,False
Austria,Austria,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,26042.221,0.3861984729588772,False,True,High,False,False,False
Austria,Austria,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,1961.814,0.0291451406580618,True,False,Medium,False,False,False
Austria,Austria,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,6965.076,0.1112099252874948,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.996,1.6011228277175045e-05,True,False,Low,False,False,False
Austria,Austria,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,35873.536,0.5758306728540407,True,False,High,False,False,False
Austria,Austria,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,11808.889,0.1871873696704312,False,True,High,False,False,False
Austria,Austria,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,62491.736,1.0,False,False,High,False,False,False
Austria,Austria,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,963.981,0.01507960836951,False,True,Low,False,False,False
Austria,Austria,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,165.283,0.0026819769793827,True,False,Low,False,False,False
Austria,Austria,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,24602.529,0.3917275526358288,False,True,High,False,False,False
Austria,Austria,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,1838.485,0.0295679710448803,True,False,Medium,False,False,False
Austria,Austria,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,5944.036,0.0856571568893069,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.648,9.371017169049957e-06,True,False,Low,False,False,False
Austria,Austria,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,45579.643,0.6600968171686877,True,False,High,False,False,False
Austria,Austria,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,9272.393,0.1312729005189674,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,69315.21399999999,1.0,False,False,High,False,False,False
Austria,Austria,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,710.145,0.0102322241192882,False,True,Low,False,False,False
Austria,Austria,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,322.197,0.0047213923725739,True,False,Low,False,False,False
Austria,Austria,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,21050.441,0.3012255339582317,False,True,High,False,False,False
Austria,Austria,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,2351.318,0.0337878679729008,True,False,Medium,False,False,False
Austria,Austria,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,5851.196,0.0904934677126259,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.288,4.447534396054546e-06,True,False,Low,False,False,False
Austria,Austria,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,43731.024,0.670506299287528,True,False,High,False,False,False
Austria,Austria,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,6352.8060000000005,0.094783137190341,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,65299.696,1.0,False,False,High,False,False,False
Austria,Austria,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,664.36,0.0102550012185064,False,True,Low,False,False,False
Austria,Austria,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,597.982,0.0092874188069399,True,False,Low,False,False,False
Austria,Austria,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,17945.572,0.2740010703318162,False,True,High,False,False,False
Austria,Austria,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,3011.453,0.0459949271804494,True,False,Medium,False,False,False
Austria,Austria,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,4630.442,0.0759539512610815,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.36,5.848176999441914e-06,True,False,Low,False,False,False
Austria,Austria,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,42640.368,0.6786405770788929,True,False,High,False,False,False
Austria,Austria,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,5060.415,0.0848351949022606,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,62237.598,1.0,False,False,High,False,False,False
Austria,Austria,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,632.721,0.0103228791572145,False,True,Low,False,False,False
Austria,Austria,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,746.832,0.0119173160823117,True,False,Low,False,False,False
Austria,Austria,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,15179.741,0.2499530962444754,False,True,High,False,False,False
Austria,Austria,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,3657.544,0.0592795408004885,True,False,Medium,False,False,False
Austria,Austria,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,4801.643,0.0786199373478393,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.06,9.766095745860277e-07,True,False,Low,False,False,False
Austria,Austria,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,38514.267,0.6157169201352509,True,False,High,False,False,False
Austria,Austria,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,7271.461999999999,0.1206646293712482,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,61957.722,1.0,False,False,High,False,False,False
Austria,Austria,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,818.961,0.0135430999199018,False,True,Low,False,False,False
Austria,Austria,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,889.142,0.0143141211543052,True,False,Low,False,False,False
Austria,Austria,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,17947.525,0.2953504960839808,False,True,High,False,False,False
Austria,Austria,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,4592.617,0.0743907805857887,True,False,Medium,False,False,False
Austria,Austria,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,3775.207,0.059168580744947,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.024,3.716397547904812e-07,True,False,Low,False,False,False
Austria,Austria,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,40900.711,0.6239760602260905,True,False,High,False,False,False
Austria,Austria,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,8071.677,0.1278578325821953,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,64960.518,1.0,False,False,High,False,False,False
Austria,Austria,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,951.005,0.0148168971758314,False,True,Low,False,False,False
Austria,Austria,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,1042.303,0.015938440161208,True,False,Medium,False,False,False
Austria,Austria,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,18024.479,0.2828190631242938,False,True,High,False,False,False
Austria,Austria,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,4978.287,0.0770407714232713,True,False,Medium,False,False,False
Austria,Austria,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,3736.746,0.0548303806312956,False,True,Medium,False,False,False
Austria,Austria,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.084,1.2379562398353145e-06,True,False,Low,False,False,False
Austria,Austria,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,40264.88,0.5913069457418938,True,False,High,False,False,False
Austria,Austria,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,10419.578,0.1527011333966894,False,True,High,False,False,False
Austria,Austria,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,68093.591,1.0,False,False,High,False,False,False
